ticker  potential_gain  volatility      body_pct  daily_range   vol_ma    vol_ratio   volume  upper_wick  lower_wick  return_1  return_5  minutes_after_open  target_return    Score
  AMPG        0.001477    0.003232 -1.540751e-04     0.035000 0.003953 2.929285e+05   1158.0    0.000300    0.033500 -0.000193  0.002381                  82       0.001477 0.004451
  AAOI        0.007413    0.002530  2.391810e-03     0.460007 0.003208 1.307157e+07  41935.0    0.000000    0.085007  0.002872  0.001625                  64       0.007413 0.004450
   ARM        0.000758    0.002064  3.434348e-03     1.790009 0.003134 5.150528e+06  16144.0    0.290009    0.190002  0.003921  0.004804                  50       0.000758 0.004424
  AAOI        0.002829    0.001406 -1.989715e-03     0.550003 0.002196 1.857845e+07  40803.0    0.050003    0.190002 -0.000546  0.001481                  81       0.002829 0.004421
   STM        0.003659    0.001547  1.289114e-03     0.184998 0.001853 1.024823e+07  18987.0    0.089996    0.000000  0.001153  0.002445                  43       0.003659 0.004420
    ON        0.000328    0.003651  3.046293e-03     0.520004 0.003333 2.616113e+06   8719.0    0.040001    0.110001  0.003129  0.003625                  53       0.000328 0.004420
   STM        0.001920    0.001098 -1.095915e-03     0.189995 0.001467 1.492367e+07  21886.0    0.059998    0.049995 -0.001097  0.001098                  93       0.001920 0.004416
   STM        0.003708    0.001219  2.064325e-03     0.159996 0.001434 3.102442e+07  44493.0    0.010002    0.000000  0.002340  0.000825                  79       0.003708 0.004402
  FLNC        0.004478    0.002538  4.531129e-06     0.080000 0.002541 8.709808e+06  22129.0    0.059900    0.019999  0.000005  0.002926                  90       0.004478 0.004393
  AXTI        0.007019    0.002531  1.150949e-03     0.239998 0.002693 5.077475e+06  13676.0    0.070000    0.075005  0.000969  0.001879                  79       0.007019 0.004376
  AMPG        0.001286    0.002092 -1.284490e-03     0.010000 0.002317 1.352505e+06   3134.0    0.000000    0.000000  0.000489 -0.003205                 104       0.001286 0.004375
  VELO        0.006003    0.003424  2.909603e-03     0.090000 0.004441 1.573774e+06   6989.0    0.025000    0.000000  0.001565  0.014255                  66       0.006003 0.004375
  AXTI        0.000059    0.003589  6.571940e-03     0.560005 0.003548 8.480871e+06  30088.0    0.005005    0.000000  0.006571  0.006274                  53       0.000059 0.004331
   STM        0.003020    0.001693 -1.672126e-03     0.190002 0.001468 2.234393e+07  32809.0    0.008003    0.059998 -0.001508  0.002477                  88       0.003020 0.004327
  FLNC        0.003998    0.003656  4.014280e-03     0.190001 0.004829 1.101935e+07  53214.0    0.030001    0.070000  0.003790  0.008711                  46       0.003998 0.004327
    MU        0.000036    0.002020  5.029799e-03     5.800049 0.002372 1.146799e+08 272057.0    0.040039    0.130005  0.004900  0.015091                  50       0.000036 0.004324
    ON        0.003284    0.003377  3.874199e-03     0.539902 0.003040 4.058347e+06  12337.0    0.070000    0.000000  0.002965  0.007947                  50       0.003284 0.004321
  PURR        0.005254    0.002481 -1.166207e-03     0.020000 0.002224 5.011323e+06  11143.0    0.010000    0.000000  0.000584  0.007055                  81       0.005254 0.004309
  BTGO        0.001795    0.003276 -1.792070e-03     0.010000 0.002886 4.012548e+05   1158.0    0.000000    0.000000 -0.004468  0.004509                  80       0.001795 0.004301
  AAOI        0.002958    0.001330 -1.286531e-04     0.529999 0.001990 1.584819e+07  31539.0    0.179993    0.330002 -0.000129  0.002192                  82       0.002958 0.004299
  LRCX        0.001293    0.001840  1.727026e-03     1.130005 0.002115 6.540820e+06  13833.0    0.480011    0.010010  0.003135  0.005605                  81       0.001293 0.004292
  AXTI        0.002226    0.003567 -1.193560e-04     0.305000 0.003666 4.988417e+06  18286.0    0.135101    0.159996  0.000905  0.003629                  92       0.002226 0.004283
   STM        0.002572    0.001578  1.219897e-03     0.169998 0.001824 2.958020e+07  53941.0    0.079994    0.000000  0.001084  0.002035                  44       0.002572 0.004241
   STM        0.000474    0.002126  2.171499e-03     0.195000 0.001545 2.290525e+07  35391.0    0.035004    0.000000  0.002035  0.000135                  53       0.000474 0.004233
  PURR        0.005841    0.002665  5.844669e-04     0.014999 0.002593 4.946489e+06  12824.0    0.009999    0.000000  0.000584  0.002929                  94       0.005841 0.004230
  LRCX        0.002911    0.001989  1.685632e-03     0.792511 0.002302 1.079998e+07  24864.0    0.029999    0.132507  0.002732  0.004993                  50       0.002911 0.004216
  AXTI        0.001296    0.003202  6.580121e-03     0.555000 0.004198 4.712847e+06  19783.0    0.000000    0.000000  0.006461  0.006163                  50       0.001296 0.004213
  PURR        0.004656    0.002679  1.168446e-05     0.015100 0.002565 3.430608e+06   8798.0    0.000000    0.014999  0.000595  0.002351                  92       0.004656 0.004190
  HYLN        0.000000    0.003569  1.849581e-03     0.020000 0.003926 1.478530e+06   5804.0    0.000000    0.008000  0.002313  0.015625                  90       0.000000 0.004179
   STM        0.003115    0.001357  8.134091e-04     0.115593 0.001535 1.500216e+07  23029.0    0.009995    0.045593  0.000949  0.000542                  48       0.003115 0.004177
  TSEM        0.002598    0.002789 -1.025214e-04     0.320007 0.003036 1.914835e+06   5814.0    0.070007    0.220001  0.002914  0.004739                  44       0.002598 0.004174
    ON        0.001830    0.003140  9.992735e-04     0.389999 0.003067 3.550753e+06  10890.0    0.220001    0.049995  0.000999  0.012380                  67       0.001830 0.004165
  VELO        0.003093    0.003471  3.573020e-03     0.100000 0.004294 3.355004e+06  14407.0    0.020000    0.000000  0.002901  0.015823                  67       0.003093 0.004165
    ON        0.001596    0.001407 -8.397334e-05     0.370003 0.002210 7.464443e+06  16495.0    0.160004    0.200005  0.000084  0.000252                  93       0.001596 0.004160
   STM        0.001217    0.001568 -5.404799e-04     0.110001 0.001437 2.261017e+07  32493.0    0.049995    0.020004 -0.000405  0.001964                  51       0.001217 0.004136
   STM        0.000821    0.001297  1.358659e-06     0.129997 0.001519 1.311148e+07  19921.0    0.059898    0.070000  0.000001  0.000687                  92       0.000821 0.004135
  AMPG        0.000000    0.001970  0.000000e+00     0.000000 0.003470 9.681722e+04    336.0    0.000000    0.000000  0.000000  0.000026                 100       0.000000 0.004130
  FLNC        0.000446    0.002654  2.685742e-03     0.059999 0.002598 5.906896e+06  15347.0    0.000000    0.000000  0.003135  0.001341                  92       0.000446 0.004105
  FLNC        0.000000    0.003130  1.112330e-03     0.059999 0.003835 5.727660e+06  21967.0    0.000000    0.035000  0.000667  0.007162                  67       0.000000 0.004104
  FLNC        0.001788    0.002457  3.139085e-03     0.150000 0.002320 1.394796e+07  32365.0    0.019999    0.059999  0.002689  0.002694                  87       0.001788 0.004097
  BTGO        0.002076    0.003237  1.537002e-03     0.010000 0.003436 1.247121e+06   4285.0    0.001500    0.000000  0.001537  0.003351                  87       0.002076 0.004092
   STM        0.000960    0.001094  6.852593e-05     0.080002 0.001428 1.220427e+07  17425.0    0.070000    0.005005  0.000137  0.000823                  94       0.000960 0.004090
  BTGO        0.001805    0.003149  0.000000e+00     0.000000 0.003452 1.233975e+05    426.0    0.000000    0.000000  0.000271  0.005445                  88       0.001805 0.004063
  AMPG        0.001284    0.003302  1.285315e-03     0.049200 0.004130 1.387804e+06   5732.0    0.009200    0.030000  0.003866  0.005161                  81       0.001284 0.004059
  FLNC        0.000667    0.003679  3.794687e-03     0.100000 0.003901 8.760787e+06  34178.0    0.014999    0.000000  0.003795  0.006040                  66       0.000667 0.004058
  FLNC        0.001329    0.002846  2.220215e-03     0.099901 0.003869 1.198567e+07  46377.0    0.030001    0.019901  0.003557  0.002665                  51       0.001329 0.004048
  BTGO        0.001805    0.002933 -1.801843e-03     0.010000 0.003429 2.370960e+05    813.0    0.000000    0.000000  0.000000  0.003623                  89       0.001805 0.004036
   STI        0.000000    0.002905  9.305663e-03     0.139900 0.006337 6.628200e+04    420.0    0.000000    0.009900  0.003559  0.004274                  49       0.000000 0.004025
  FLNC        0.002685    0.002271  1.119804e-03     0.080000 0.002325 6.653683e+06  15468.0    0.029999    0.025002  0.000672  0.003142                  81       0.002685 0.004021
  AXTI        0.005194    0.002600  1.815340e-03     0.299995 0.002603 5.175001e+06  13471.0    0.000000    0.149994  0.001815  0.005100                  80       0.005194 0.004021
  PURR        0.005841    0.002525  3.517079e-03     0.045000 0.002250 9.352957e+06  21042.0    0.000000    0.014999  0.004695  0.006467                  80       0.005841 0.004014
  FLNC        0.004482    0.002893  1.346444e-03     0.035200 0.002513 4.343388e+06  10917.0    0.005201    0.000000  0.001346  0.004502                  89       0.004482 0.004003
    ON        0.003188    0.002771  1.680852e-03     0.388603 0.002473 6.539394e+06  16173.0    0.128601    0.059998  0.001933  0.009828                  81       0.003188 0.003997
    ON        0.003693    0.002357  1.765885e-03     0.249901 0.002648 5.809518e+06  15383.0    0.010002    0.029900  0.001261  0.005486                  89       0.003693 0.003990
  AXTI        0.002530    0.002746  1.931478e-03     0.355003 0.002537 1.023629e+07  25973.0    0.065002    0.129997  0.002658  0.009855                  81       0.002530 0.003950
   STM        0.001502    0.001710 -4.095396e-04     0.130005 0.001780 1.637740e+07  29149.0    0.080002    0.020004 -0.000682  0.005079                  67       0.001502 0.003897
  PURR        0.003496    0.002679  5.861687e-03     0.064800 0.002527 1.962200e+07  49586.0    0.009800    0.005000  0.005272  0.007042                  90       0.003496 0.003890
  PURR        0.000000    0.003114  1.162706e-03     0.020000 0.003683 4.177050e+06  15385.0    0.000000    0.010000  0.001163  0.005254                  67       0.000000 0.003858
   STM        0.003183    0.001315  2.103961e-03     0.174995 0.001658 1.441709e+07  23906.0    0.000000    0.019997  0.001900  0.001968                  46       0.003183 0.003851
   STM        0.002469    0.001282  1.236148e-03     0.174995 0.001374 1.857566e+07  25530.0    0.004997    0.079994  0.001236  0.001855                  80       0.002469 0.003851
  AXTI        0.003194    0.002020 -1.806594e-03     0.264702 0.003344 2.976477e+06   9954.0    0.114700    0.000000  0.000724  0.004728                  94       0.003194 0.003840
    ON        0.002599    0.001910  4.194535e-04     0.419998 0.002494 1.056637e+07  26351.0    0.309998    0.059998  0.000671  0.003281                  91       0.002599 0.003828
   STM        0.002607    0.001534  2.745954e-04     0.090004 0.001500 1.266700e+07  18999.0    0.029999    0.040001  0.000412  0.002890                  89       0.002607 0.003825
  PURR        0.000573    0.002243  2.296154e-03     0.035000 0.003312 5.815684e+06  19261.0    0.005000    0.010000  0.001147  0.005181                  46       0.000573 0.003810
  BTGO        0.002688    0.002985  0.000000e+00     0.010000 0.003032 6.276245e+05   1903.0    0.000000    0.010000  0.001795  0.001795                  78       0.002688 0.003804
  PURR        0.010563    0.001982  1.763709e-03     0.030000 0.002285 1.709498e+07  39069.0    0.004999    0.010000  0.001764  0.001764                  79       0.010563 0.003804
   STM        0.002195    0.001487  1.372223e-04     0.150002 0.001520 2.543498e+07  38671.0    0.080002    0.059998  0.000412  0.002751                  90       0.002195 0.003801
  FLNC        0.003358    0.002266  4.271552e-03     0.180000 0.002360 1.184912e+07  27966.0    0.005001    0.080000  0.004272  0.005176                  80       0.003358 0.003761
    ON        0.003272    0.001995  2.937904e-04     0.378899 0.002580 7.449812e+06  19220.0    0.248901    0.094994  0.000420  0.004975                  90       0.003272 0.003735
  BTGO        0.000018    0.002971  1.806586e-03     0.010000 0.002891 3.172557e+06   9173.0    0.000100    0.000000  0.001807  0.001807                  96       0.000018 0.003719
  BTGO        0.001828    0.002842 -1.824859e-03     0.010000 0.002817 4.908945e+05   1383.0    0.000000    0.000000 -0.001825  0.001831                  99       0.001828 0.003717
  BTGO        0.000912    0.002861 -4.377502e-04     0.005000 0.002826 5.278859e+05   1492.0    0.002600    0.000000 -0.000018  0.001828                  98       0.000912 0.003703
   STM        0.001508    0.001576  2.473551e-03     0.232498 0.001387 1.090451e+07  15125.0    0.010002    0.042496  0.002060  0.001785                  87       0.001508 0.003695
   STM        0.000822    0.001511  1.234348e-03     0.129997 0.001539 1.132174e+07  17423.0    0.040001    0.000000  0.001372  0.002747                  91       0.000822 0.003690
  PURR        0.000592    0.003003  5.920799e-04     0.014999 0.002830 7.401902e+06  20951.0    0.000000    0.009999  0.000000 -0.011118                 104       0.000592 0.003676
   STM        0.001370    0.001326  1.234792e-03     0.190002 0.001339 2.858051e+07  38283.0    0.099998    0.000000  0.001097  0.004266                  81       0.001370 0.003676
